#############################################;;;;;;;;;;;;;;x
#Provinces;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
#Province Additions - Provinces were totally reorganized past PROV2872;;;;;;;;;;;;;;x
PROV2401;Marabitanas;Marabitanas;Marabitanas;;Marabitanas;;;;;;;;;x;;;;
PROV2402;Manaus;Manaus;Manaus;;Manaos;;;;;;;;;x;;;;
PROV2403;Cachoeira;Cachoeira;Cachoeira;;Cachoeira;;;;;;;;;x;;;;
PROV2404;Tefe;Tefe;Tefe;;Tefé;;;;;;;;;x;;;;
PROV2405;Borba;Borba;Borba;;Borba;;;;;;;;;x;;;;
PROV2406;Cocos Islands;Îles Cocos ;Kokosinseln;;Isla de los Cocos;;;;;;;;;x;;;;
PROV2407;Tabatinga;Tabatinga;Tabatinga;;Tabatinga;;;;;;;;;x;;;;
PROV2408;Oriximina;Oriximina;Oriximina;;Oriximina;;;;;;;;;x;;;;
PROV2409;Saint Vincent;Saint Vincent;Saint Vincent;;San Vincente;;;;;;;;;x;;;;
PROV2410;Belém;Belem;Belem;;Belém;;;;;;;;;x;;;;
PROV2411;Santarém;Santarem;Santarem;;Santarém;;;;;;;;;x;;;;
PROV2412;Óbidos;Obidos;Obidos;;Óbidos;;;;;;;;;x;;;;
PROV2413;Marabá;Maraba;Maraba;;Maraba;;;;;;;;;x;;;;
PROV2414;Amapá;Amapa;Amapa;;Amapa;;;;;;;;;x;;;;
PROV2415;Macapá;Macapa;Macapa;;Macapá;;;;;;;;;x;;;;
PROV2416;Dourados;Dourados;Dourados;;Dourados;;;;;;;;;x;;;;
PROV2417;Vila Bela;Vila Bela;Vila Bela;;Vila Bela;;;;;;;;;x;;;;
PROV2418;Cuiabá;Cuiaba;Cuiaba;;Cuiabá;;;;;;;;;x;;;;
PROV2419;Corumbá;Corumba;Corumba;;Corumba;;;;;;;;;x;;;;
PROV2420;Iguatemi;Iguatemi;Iguatemi;;Iguatemi;;;;;;;;;x;;;;
PROV2421;Vila Boa;Vila Boa;Vila Boa;;Vila Boa;;;;;;;;;x;;;;
PROV2422;Aganja;Aganja;Aganja;;Aganja;;;;;;;;;x;;;;
PROV2423;Palmas;Palmas;Palmas;;Palmas;;;;;;;;;x;;;;
PROV2424;São Luís;Sao Luis;Sao Luis;;Sao Luis;;;;;;;;;x;;;;
PROV2425;Chapada;Chapada;Chapada;;Chapada;;;;;;;;;x;;;;
PROV2426;Teresina;Teresina;Teresina;;Teresina;;;;;;;;;x;;;;
PROV2427;Oeiras;Oeiras;Oeiras;;Oeiras;;;;;;;;;x;;;;
PROV2428;Paraíba;Paraiba;Paraiba;;Paraíba;;;;;;;;;x;;;;
PROV2429;Fortaleza;Fortaleza;Fortaleza;;Fortaleza;;;;;;;;;x;;;;
PROV2430;Crato;Crato;Crato;;Crato;;;;;;;;;x;;;;
PROV2431;Natal;Natal;Natal;;Natal;;;;;;;;;x;;;;
PROV2432;Recife;Recife;Recife;;Recife;;;;;;;;;x;;;;
PROV2433;Cabrobo;Cabrobo;Cabrobo;;Cabrobo;;;;;;;;;x;;;;
PROV2434;Maceió;Maceio;Maceio;;Maceió;;;;;;;;;x;;;;
PROV2435;Aracaju;Aracaju;Aracaju;;Aracaju;;;;;;;;;x;;;;
PROV2436;Salvador de Bahia;Salvador de Bahia;Salvador de Bahia;;Salvador de Bahía;;;;;;;;;x;;;;
PROV2437;Juazeiro;Juazeiro;Juazeiro;;Juazeiro;;;;;;;;;x;;;;
PROV2438;Vila do Barra;Vila do Barra;Vila do Barra;;Vila do Barra;;;;;;;;;x;;;;
PROV2439;Porto Seguro;Porto Seguro;Porto Seguro;;Porto Seguro;;;;;;;;;x;;;;
PROV2440;Vitória da Conquista;Vitoria da Conquista;Vitoria da Conquista;;Vitória da Conquista;;;;;;;;;x;;;;
PROV2441;Ouro Preto;Ouro Preto;Ouro Preto;;Ouro Preto;;;;;;;;;x;;;;
PROV2442;Sabará;Sabara;Sabara;;Sabara;;;;;;;;;x;;;;
PROV2443;Januária;Januaria;Januaria;;Januária;;;;;;;;;x;;;;
PROV2444;Paracatu;Paracatu;Paracatu;;Paracatu;;;;;;;;;x;;;;
PROV2445;Uberaba;Uberaba;Uberaba;;Uberaba;;;;;;;;;x;;;;
PROV2446;São João del Rey;São João del-Rei;Sao Joao del Rey;;Sao Joao del Rey;;;;;;;;;x;;;;
PROV2447;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;;Río de Janeiro;;;;;;;;;x;;;;
PROV2448;Campos;Campos;Campos;;Campos;;;;;;;;;x;;;;
PROV2449;Vitória;Vitoria;Vitoria;;Vitória;;;;;;;;;x;;;;
PROV2450;São Paulo;São Paulo;Sao Paulo;;Sao Paulo;;;;;;;;;x;;;;
PROV2451;Santos;Santos;Santos;;Santos;;;;;;;;;x;;;;
PROV2452;Campinas;Campinas;Campinas;;Campinas;;;;;;;;;x;;;;
PROV2453;Assis;Assis;Assis;;Assis;;;;;;;;;x;;;;
PROV2454;Fiji;Fidji;Fidschi;;Islas Fiji;;;;;;;;;x;;;;
PROV2455;Iguape;Iguape;Iguape;;Iguape;;;;;;;;;x;;;;
PROV2456;Araraquara;Araraquara;Araraquara;;Araraquara;;;;;;;;;x;;;;
PROV2457;Curitiba;Curitiba;Curitiba;;Curitiba;;;;;;;;;x;;;;
PROV2458;Guarapuava;Guarapuava;Guarapuava;;Guarapuava;;;;;;;;;x;;;;
PROV2459;Lajes;Lajes;Lajes;;Lajes;;;;;;;;;x;;;;
PROV2460;Castro;Castro;Castro;;Castro;;;;;;;;;x;;;;
PROV2461;Desterro;Desterro;Desterro;;Desterro;;;;;;;;;x;;;;
PROV2462;São Miguel;São Miguel;Sao Miguel;;Sao Miguel;;;;;;;;;x;;;;
PROV2463;Porto Alegre;Porto Alegre;Porto Alegre;;Porto Alegre;;;;;;;;;x;;;;
PROV2464;Pelotas;Pelotas;Pelotas;;Pelotas;;;;;;;;;x;;;;
PROV2465;Passo Fundo;Passo Fundo;Passo Fundo;;Passo Fundo;;;;;;;;;x;;;;
PROV2466;Santa Maria;Santa Maria;Santa Maria;;Santa María;;;;;;;;;x;;;;
PROV2467;Alegrete;Alegrete;Alegrete;;Alegrete;;;;;;;;;x;;;;
PROV2468;Sydney;Sydney;Sydney;;Sydney;;;;;;;;;x;;;;
PROV2469;Newcastle;Newcastle;Newcastle;;Newcastle;;;;;;;;;x;;;;
PROV2470;Port Macquarie;Port Macquarie;Port Macquarie;;Port Macquarie;;;;;;;;;x;;;;
PROV2471;Ophir;Ophir;Ophir;;Ophir;;;;;;;;;x;;;;
PROV2472;Eden;Eden;Eden;;Edén;;;;;;;;;x;;;;
PROV2473;Wagga Wagga;Wagga Wagga;Wagga Wagga;;Wagga Wagga;;;;;;;;;x;;;;
PROV2474;Moree;Moree;Moree;;Moree;;;;;;;;;x;;;;
PROV2475;Broken Hill;Broken Hill;Broken Hill;;Broken Hill;;;;;;;;;x;;;;
PROV2476;Melbourne;Melbourne;Melbourne;;Melbourne;;;;;;;;;x;;;;
PROV2477;Warmambool;Warmambool;Warmambool;;Warmambool;;;;;;;;;x;;;;
PROV2478;Ballarat;Ballarat;Ballarat;;Ballarat;;;;;;;;;x;;;;
PROV2479;Sale;Sale;Sale;;Sale;;;;;;;;;x;;;;
PROV2480;Beechworth;Beechworth;Beechworth;;Beechworth;;;;;;;;;x;;;;
PROV2481;Swan Hill;Swan Hill;Swan Hill;;Swan Hill;;;;;;;;;x;;;;
PROV2482;Tasmania;Tasmanie;Tasmanien;;Tasmania;;;;;;;;;x;;;;
PROV2483;Brisbane;Brisbane;Brisbane;;Brisbane;;;;;;;;;x;;;;
PROV2484;Gladstone;Gladstone;Gladstone;;Gladstone;;;;;;;;;x;;;;
PROV2485;Clermont;Clermont;Clermont;;Clermont;;;;;;;;;x;;;;
PROV2486;Toowoomba;Toowoomba;Toowoomba;;Toowoomba;;;;;;;;;x;;;;
PROV2487;Townsville;Townsville;Townsville;;Townsville;;;;;;;;;x;;;;
PROV2488;Cooktown;Cooktown;Cooktown;;Cooktown;;;;;;;;;x;;;;
PROV2489;Longreach;Longreach;Longreach;;Longreach;;;;;;;;;x;;;;
PROV2490;Charleville;Charleville;Charleville;;Charleville;;;;;;;;;x;;;;
PROV2491;Adelaide;Adelaide;Adelaide;;Adelaida;;;;;;;;;x;;;;
PROV2492;Port Lincoln;Port Lincoln;Port Lincoln;;Port Lincoln;;;;;;;;;x;;;;
PROV2493;Robe;Robe;Robe;;Robe;;;;;;;;;x;;;;
PROV2494;Port Augusta;Port Augusta;Port Augusta;;Port Augusta;;;;;;;;;x;;;;
PROV2495;Oodnadatta;Oodnadatta;Oodnadatta;;Oodnadatta;;;;;;;;;x;;;;
PROV2496;Tarcoola;Tarcoola;Tarcoola;;Tarcoola;;;;;;;;;x;;;;
PROV2497;Perth;Perth;Perth;;Perth;;;;;;;;;x;;;;
PROV2498;Kojonup;Kojonup;Kojonup;;Kojonup;;;;;;;;;x;;;;
PROV2499;Geraldton;Geraldton;Geraldton;;Geraldton;;;;;;;;;x;;;;
PROV2500;Kalgoorlie;Kalgoorlie;Kalgoorlie;;Kalgoorlie;;;;;;;;;x;;;;
PROV2501;Broome;Broome;Broome;;Broome;;;;;;;;;x;;;;
PROV2502;Dampier;Dampier;Dampier;;Dampier;;;;;;;;;x;;;;
PROV2503;Wiluna;Wiluna;Wiluna;;Wiluna;;;;;;;;;x;;;;
PROV2504;Esperance;Esperance;Esperance;;Esperance;;;;;;;;;x;;;;
PROV2505;Palmerston;Palmerston;Palmerston;;Palmerston;;;;;;;;;x;;;;
PROV2506;Tennant Creek;Tennant Creek;Tennant Creek;;Tennant Creek;;;;;;;;;x;;;;
PROV2507;Alice Springs;Alice Springs;Alice Springs;;Alice Springs;;;;;;;;;x;;;;
PROV2508;Norfolk Island;Île Norfolk;Norfolk Island;;Isla de Norfolk ;;;;;;;;;x;;;;
PROV2509;Auckland;Auckland;Auckland;;Auckland;;;;;;;;;x;;;;
PROV2510;New Plymouth;New Plymouth;New Plymouth;;New Plymouth;;;;;;;;;x;;;;
PROV2511;Napier;Napier;Napier;;Napier;;;;;;;;;x;;;;
PROV2512;Wellington;Wellington;Wellington;;Wellington;;;;;;;;;x;;;;
PROV2513;Dunedin;Dunedin;Dunedin;;Dunedin;;;;;;;;;x;;;;
PROV2514;Hokitika;Hokitika;Hokitika;;Hokitika;;;;;;;;;x;;;;
PROV2515;Christchurch;Christchurch;Christchurch;;Christchurch;;;;;;;;;x;;;;
PROV2516;Nelson;Nelson;Nelson;;Nelson;;;;;;;;;x;;;;
PROV2517;Guam;Guam;Guam;;Guam;;;;;;;;;x;;;;
PROV2518;Palau;Palau;Palau;;Palau;;;;;;;;;x;;;;
PROV2519;Yap;Yap;Yap;;Yap;;;;;;;;;x;;;;
PROV2520;Taveuni;Taveuni;Taveuni;;Taveuni;;;;;;;;;x;;;;
PROV2521;Saipan;Saipan;Saipan;;Saipan;;;;;;;;;x;;;;
PROV2522;Marshall Islands;Îles Marshall;Marshallinseln;;Islas Marshall;;;;;;;;;x;;;;
PROV2523;Nauru;Nauru;Nauru;;Nauru;;;;;;;;;x;;;;
PROV2524;Wake;Wake;Wake;;Atolón de Wake;;;;;;;;;x;;;;
PROV2525;Marcus;Marcus;Marcus;;Marcus;;;;;;;;;x;;;;
PROV2526;Palmyra;Palmyra;Palmyra;;Palmira;;;;;;;;;x;;;;
PROV2527;Gilbert Islands;Îles Gilbert;Gilbertinseln;;Islas Gilbert;;;;;;;;;x;;;;
PROV2528;Port Moresby;Port Moresby;Port Moresby;;Port Moresby;;;;;;;;;x;;;;
PROV2529;Kerema;Kerema;Kerema;;Kerema;;;;;;;;;x;;;;
PROV2530;Lae;Lae;Lae;;Lae;;;;;;;;;x;;;;
PROV2531;Madang;Madang;Madang;;Madang;;;;;;;;;x;;;;
PROV2532;Forte São Joaquim;Forte de São Joaquim;Forte Sao Joaquim;;Forte Sao Joaquim;;;;;;;;;x;;;;
PROV2533;Targu Mures;Targu Mures;Targu Mures;;Targu Mures;;;;;;;;;x;;;;
PROV2534;Solomon Islands;Îles Salomon;Solomonen;;Islas Solomon;;;;;;;;;x;;;;
PROV2535;New Hebrides;New Hebrides;Neue Hebriden;;Nuevas Hébridas;;;;;;;;;x;;;;
PROV2536;Santa Cruz Islands;Îles Santa Cruz ;Santa Cruz-Inseln;;Islas de Santa Cruz;;;;;;;;;x;;;;
PROV2537;New Britain;New Britain;New Britain;;Nueva Bretaña;;;;;;;;;x;;;;
PROV2538;Novi Sad;Novi Sad;Novi Sad;;Novi Sad;;;;;;;;;x;;;;
PROV2539;Bougainville;Bougainville;Bougainville;;Bougainville;;;;;;;;;x;;;;
PROV2540;Tonga;Tonga;Tonga;;Tonga;;;;;;;;;x;;;;
PROV2541;Ellice Islands;Îles Ellice;Ellice-Inseln;;Islas Ellice;;;;;;;;;x;;;;
PROV2542;Wallis and Futuna;Wallis-et-Futuna;Wallis und Futuna;;Wallis y Futuna;;;;;;;;;x;;;;
PROV2543;Apia;Apia;Apia;;Apia;;;;;;;;;x;;;;
PROV2544;Pago Pago;Pago Pago;Pago Pago;;Pago Pago;;;;;;;;;x;;;;
PROV2545;Rarotonga;Rarotonga;Rarotonga;;Rarotonga;;;;;;;;;x;;;;
PROV2546;Tongareva;Tongareva;Tongareva;;Tongareva;;;;;;;;;x;;;;
PROV2547;Tokelau;Tokelau;Tokelau;;Tokelau;;;;;;;;;x;;;;
PROV2548;Niue;Niue;Niue;;Niue;;;;;;;;;x;;;;
PROV2549;Tarauacá;Tarauaca;Tarauaca;;Tarauaca;;;;;;;;;x;;;;
PROV2550;Forte do Príncipe;Forte do Principe;Forte do Principe;;Forte do Príncipe;;;;;;;;;x;;;;
PROV2551;Marquesas;Marquises;Marquesas;;Marquesas;;;;;;;;;x;;;;
PROV2552;Pitcairn;Pitcairn;Pitcairn;;Pitcairn;;;;;;;;;x;;;;
PROV2553;Tuamotus;Tuamotus;Tuamotus;;Tuamotus;;;;;;;;;x;;;;
PROV2554;Posadas;Posadas;Posadas;;Posadas;;;;;;;;;x;;;;
PROV2555;Augusta;Augusta;Augusta;;Augusta;;;;;;;;;x;;;;
PROV2556;Asheville;Asheville;Asheville;;Asheville;;;;;;;;;x;;;;
PROV2557;Esbjerg;Esbjerg;Esbjerg;;Esbjerg;;;;;;;;;x;;;;
PROV2558;De Aar;De Aar;De Aar;;De Aar;;;;;;;;;x;;;;
PROV2559;Suhaj;Suhaj;Suhaj;;Suhaj;;;;;;;;;x;;;;
PROV2560;Darmstadt;Darmstadt;Darmstadt;;Darmstadt;;;;;;;;;x;;;;
PROV2561;Siegburg;Siegburg;Siegburg;;Siegburg;;;;;;;;;x;;;;
PROV2562;Tainan;Tainan;Tainan;;Tainan;;;;;;;;;x;;;;
PROV2563;Safi;Safi;Safi;;Safi;;;;;;;;;x;;;;
PROV2564;Salima;Salima;Salima;;Salima;;;;;;;;;x;;;;
PROV2565;Cebu;Cebu;Cebu;;Cebu;;;;;;;;;x;;;;
PROV2566;Agartala;Agartala;Agartala;;Agartala;;;;;;;;;x;;;;
PROV2567;Gaeta;Gaeta;Gaeta;;Gaeta;;;;;;;;;x;;;;
PROV2568;Lugano;Lugano;Lugano;;Lugano;;;;;;;;;x;;;;
PROV2569;Niksic;Niksic;Niksic;;Niksic;;;;;;;;;x;;;;
PROV2570;Beauvais;Beauvais;Beauvais;;Beauvais;;;;;;;;;x;;;;
PROV2571;Tauranga;Tauranga;Tauranga;;Tauranga;;;;;;;;;x;;;;
PROV2572;Nan;Nan;Nan;;Nan;;;;;;;;;x;;;;
PROV2573;Mboul;Mboul;Mboul;;Mboul;;;;;;;;;x;;;;
PROV2574;Mochudi;Mochudi;Mochudi;;Mochudi;;;;;;;;;x;;;;
PROV2575;Ipoh;Ipoh;Ipoh;;Ipoh;;;;;;;;;x;;;;
PROV2576;Natuna;Natuna;Natuna;;Natuna;;;;;;;;;x;;;;
PROV2577;Pljevlja;Pljevlja;Pljevlja;;Pljevlja;;;;;;;;;x;;;;
PROV2578;Tacna;Tacna;Tacna;;Tacna;;;;;;;;;x;;;;
PROV2579;Truk;Truk;Truk;;Truk;;;;;;;;;x;;;;
PROV2580;Stara Ladoga;Stara Ladoga;Stara Ladoga;;Stara Ladoga;;;;;;;;;x;;;;
PROV2581;Mataka;Mataka;Mataka;;Mataka;;;;;;;;;x;;;;
PROV2582;Kotor;Kotor;Kotor;;Kotor;;;;;;;;;x;;;;
PROV2583;Cetinje;Cetinje;Cetinje;;Cetinje;;;;;;;;;x;;;;
PROV2584;Bielsko;Bielsko;Bielsko;;Bielsko;;;;;;;;;x;;;;
PROV2585;Matan as Sarah;Matan as Sarah;Matan as Sarah;;Matan as Sarah;;;;;;;;;x;;;;
PROV2586;Al-Ahsa;Al-Ahsa;Al-Ahsa;;Al-Ahsa;;;;;;;x;;;;;;
PROV2587;Kola;Kola;Kola;;Kola;;;;;;;x;;;;;;
PROV2588;Onega;Onega;Onega;;Onega;;;;;;;x;;;;;;
PROV2589;Shoyna;Shoyna;Shoyna;;Shoyna;;;;;;;x;;;;;;
PROV2590;Ugolnoye;Ugolnoye;Ugolnoye;;Ugolnoye;;;;;;;x;;;;;;
PROV2591;Holsteinsborg;Sisimiut;Sisimiut;;Holsteinsborg;;;;;;;x;;;;;;
PROV2592;Ungava;Ungava;Ungava;;Ungava;;;;;;;x;;;;;;
PROV2593;Fort George;Fort George;Fort George;;Fort George;;;;;;;x;;;;;;
PROV2594;Pickle;Pickle;Pickle;;Pickle;;;;;;;x;;;;;;
PROV2595;Nunavut;Nunavut;Nunavut;;Nunavut;;;;;;;x;;;;;;
PROV2596;Fort Resolution;Fort Resolution;Fort Resolution;;Fort Resolution;;;;;;;x;;;;;;
PROV2597;Fort Vermilion;Fort Vermilion;Fort Vermilion;;Fort Vermilion;;;;;;;x;;;;;;
PROV2598;Fort Liard;Fort Liard;Fort Liard;;Fort Liard;;;;;;;x;;;;;;
PROV2599;Fairbanks;Fairbanks;Fairbanks;;Fairbanks;;;;;;;x;;;;;;
PROV2600;Altamira;Altamira;Altamira;;Altamira;;;;;;;x;;;;;;
PROV2601;Sandy Desert;Désert de sable;Sandy Desert;;Desierto Arenoso;;;;;;;x;;;;;;
PROV2602;Roebourne;Roebourne;Roebourne;;Roebourne;;;;;;;x;;;;;;
PROV2603;Tanami;Tanami;Tanami;;Tanami;;;;;;;x;;;;;;
PROV2604;Normanton;Normanton;Normanton;;Normanton;;;;;;;x;;;;;;
PROV2605;Gibson's Desert;Désert de Gilbert;Gibson's Desert;;Desierto de Gibson;;;;;;;x;;;;;;
PROV2606;Zhambyl;Zhambyl;Zhambyl;;Zhambyl;;;;;;;x;;;;;;
PROV2607;Lop Nur;Lop Nur;Lop Nur;;Lop Nur;;;;;;;x;;;;;;
PROV2608;Khatgal;Khatgal;Khatgal;;Khatgal;;;;;;;x;;;;;;
PROV2609;Araouane;Araouane;Araouane;;Araouane;;;;;;;x;;;;;;
PROV2610;Uralsk;Uralsk;Uralsk;;Uralsk;;;;;;;x;;;;;;
PROV2611;Turgay;Turgay;Turgay;;Turgay;;;;;;;x;;;;;;
PROV2612;Aktash;Aktash;Aktash;;Aktash;;;;;;;x;;;;;;
PROV2613;Nyda;Nyda;Nyda;;Nyda;;;;;;;x;;;;;;
PROV2614;Mordiyakha;Mordiyakha;Mordiyakha;;Mordiyakha;;;;;;;x;;;;;;
PROV2615;Krasnoselkup;Krasnoselkup;Krasnoselkup;;Krasnoselkup;;;;;;;x;;;;;;
PROV2616;Tilichiki;Tilichiki;Tilichiki;;Tilichiki;;;;;;;x;;;;;;
PROV2617;Saghalian Oula;Saghalian Oula;Saghalian Oula;;Saghalian Oula;;;;;;;x;;;;;;
PROV2618;Talaya;Talaya;Talaya;;Talaya;;;;;;;x;;;;;;
PROV2619;Abiy;Abiy;Abiy;;Abiy;;;;;;;x;;;;;;
PROV2620;Syasir;Syasir;Syasir;;Syasir;;;;;;;x;;;;;;
PROV2621;Srednekolymsk;Srednekolymsk;Srednekolymsk;;Srednekolymsk;;;;;;;x;;;;;;
PROV2622;Markovo;Markovo;Markovo;;Markovo;;;;;;;x;;;;;;
PROV2623;Midway Island;Île Midway;Midway;;Isla de Midway;;;;;;;x;;;;;;
PROV2624;Loango;Loango;Loango;;Loango;;;;;;;x;;;;;;
PROV2625;Port Hope Simpson;Port Hope Simpson;Port Hope Simpson;;Puerto Hope Simpson;;;;;;;x;;;;;;
PROV2626;Port Harrison;Port Harrison;Port Harrison;;Puerto Harrison;;;;;;;x;;;;;;
PROV2627;Fort Chimo;Fort Chimo;Fort Chimo;;Fort Chimo;;;;;;;x;;;;;;
PROV2628;Attawapiskat;Attawapiskat;Attawapiskat;;Attawapiskat;;;;;;;x;;;;;;
PROV2629;Beatton River;Beatton River;Beatton River;;Río Beatton;;;;;;;x;;;;;;
PROV2630;Cordova;Cordova;Cordova;;Córdova;;;;;;;x;;;;;;
PROV2631;Unalakeet;Unalakeet;Unalakeet;;Unalakeet;;;;;;;x;;;;;;
PROV2632;Ammassalik;Isortoq;Isortoq;;Ammassalik;;;;;;;x;;;;;;
PROV2633;Ossora;Ossora;Ossora;;Ossora;;;;;;;x;;;;;;
PROV2634;Rassvet;Rassvet;Rassvet;;Rassvet;;;;;;;x;;;;;;
PROV2635;Kariba;Kariba;Kariba;;Kariba;;;;;;;x;;;;;;
PROV2636;Egedesminde;Aasiaat;Aasiaat;;Egedesminde;;;;;;;x;;;;;;
PROV2637;Novo Mariinsk;Novo Mariinsk;Novo Mariinsk;;Novo Mariinsk;;;;;;;x;;;;;;
PROV2638;Omsukchan;Omsukchan;Omsukchan;;Omsukchan;;;;;;;x;;;;;;
PROV2639;Susuman;Susuman;Susuman;;Susuman;;;;;;;x;;;;;;
PROV2640;Ziryanka;Ziryanka;Ziryanka;;Ziryanka;;;;;;;x;;;;;;
PROV2641;Ayan;Ayan;Ayan;;Ayan;;;;;;;x;;;;;;
PROV2642;Ust Nera;Ust Nera;Ust Nera;;Ust Nera;;;;;;;x;;;;;;
PROV2643;Honuu;Honuu;Honuu;;Honuu;;;;;;;x;;;;;;
PROV2644;Olyekminsk;Olyekminsk;Olyekminsk;;Olyekminsk;;;;;;;x;;;;;;
PROV2645;Chilchi;Chilchi;Chilchi;;Chilchi;;;;;;;x;;;;;;
PROV2646;Ases Igan;Ases Igan;Ases Igan;;Ases Igan;;;;;;;x;;;;;;
PROV2647;Yansk;Yansk;Yansk;;Yansk;;;;;;;x;;;;;;
PROV2648;Yakutsk;Yakutsk;Yakutsk;;Yakutsk;;;;;;;x;;;;;;
PROV2649;Zhigansk;Zhigansk;Zhigansk;;Zhigansk;;;;;;;x;;;;;;
PROV2650;Nyurba;Nyurba;Nyurba;;Nyurba;;;;;;;x;;;;;;
PROV2651;Udanchniy;Udanchniy;Udanchniy;;Udanchniy;;;;;;;x;;;;;;
PROV2652;Kular;Kular;Kular;;Kular;;;;;;;x;;;;;;
PROV2653;Saskylah;Saskylah;Saskylah;;Saskylah;;;;;;;x;;;;;;
PROV2654;Khatanga;Khatanga;Khatanga;;Khatanga;;;;;;;x;;;;;;
PROV2655;Tura;Tura;Tura;;Tura;;;;;;;x;;;;;;
PROV2656;Tayimba;Tayimba;Tayimba;;Tayimba;;;;;;;x;;;;;;
PROV2657;Svetlogorsk;Svetlogorsk;Svetlogorsk;;Svetlogorsk;;;;;;;x;;;;;;
PROV2658;Kheta;Kheta;Kheta;;Kheta;;;;;;;x;;;;;;
PROV2659;Napalkovo;Napalkovo;Napalkovo;;Napalkovo;;;;;;;x;;;;;;
PROV2660;Bereyezovka;Bereyezovka;Bereyezovka;;Bereyezovka;;;;;;;x;;;;;;
PROV2661;Nizhnekolymsk;Nizhnekolymsk;Nizhnekolymsk;;Nizhnekolymsk;;;;;;;x;;;;;;
PROV2662;Cherskiy;Cherskiy;Cherskiy;;Cherskiy;;;;;;;x;;;;;;
PROV2663;Kamenskoye;Kamenskoye;Kamenskoye;;Kamenskoye;;;;;;;x;;;;;;
PROV2664;Oyotuni;Oyotuni;Oyotuni;;Oyotuni;;;;;;;x;;;;;;
PROV2665;Chokurdakh;Chokurdakh;Chokurdakh;;Chokurdakh;;;;;;;x;;;;;;
PROV2666;Pevek;Pevek;Pevek;;Pevek;;;;;;;x;;;;;;
PROV2667;Bulun;Bulun;Bulun;;Bulun;;;;;;;x;;;;;;
PROV2668;Verkhoyansk;Verkhoyansk;Verkhoyansk;;Verkhoyansk;;;;;;;x;;;;;;
PROV2669;Amga;Amga;Amga;;Amga;;;;;;;x;;;;;;
PROV2670;Tiksi;Tiksi;Tiksi;;Tiksi;;;;;;;x;;;;;;
PROV2671;Zhilinda;Zhilinda;Zhilinda;;Zhilinda;;;;;;;x;;;;;;
PROV2672;Pokrovsk;Pokrovsk;Pokrovsk;;Pokrovsk;;;;;;;x;;;;;;
PROV2673;Olenyok;Olenyok;Olenyok;;Olenyok;;;;;;;x;;;;;;
PROV2674;Essey;Essey;Essey;;Essey;;;;;;;x;;;;;;
PROV2675;Yekonda;Yekonda;Yekonda;;Yekonda;;;;;;;x;;;;;;
PROV2676;Kirensk;Kirensk;Kirensk;;Kirensk;;;;;;;x;;;;;;
PROV2677;Dotkon;Dotkon;Dotkon;;Dotkon;;;;;;;x;;;;;;
PROV2678;Bulgan;Bulgan;Bulgan;;Bulgan;;;;;;;x;;;;;;
PROV2679;Khovd;Khovd;Khovd;;Khovd;;;;;;;x;;;;;;
PROV2680;Dudinka;Dudinka;Dudinka;;Dudinka;;;;;;;x;;;;;;
PROV2681;Kikkiakki;Kikkiakki;Kikkiakki;;Kikkiakki;;;;;;;x;;;;;;
PROV2682;Aksarka;Aksarka;Aksarka;;Aksarka;;;;;;;x;;;;;;
PROV2683;Bakchar;Bakchar;Bakchar;;Bakchar;;;;;;;x;;;;;;
PROV2684;Yar Sale;Yar Sale;Yar Sale;;Yar Sale;;;;;;;x;;;;;;
PROV2685;Muzhi;Muzhi;Muzhi;;Muzhi;;;;;;;x;;;;;;
PROV2686;Ishim;Ishim;Ishim;;Ishim;;;;;;;x;;;;;;
PROV2687;Amderma;Amderma;Amderma;;Amderma;;;;;;;x;;;;;;
PROV2688;Inta;Inta;Inta;;Inta;;;;;;;x;;;;;;
PROV2689;Mulda;Mulda;Mulda;;Mulda;;;;;;;x;;;;;;
PROV2690;Verkhniy Ufaley;Verkhniy Ufaley;Verkhniy Ufaley;;Verkhniy Ufaley;;;;;;;x;;;;;;
PROV2691;Vorgovo;Vorgovo;Vorgovo;;Vorgovo;;;;;;;x;;;;;;
PROV2692;Kostino;Kostino;Kostino;;Kostino;;;;;;;x;;;;;;
PROV2693;Uchami;Uchami;Uchami;;Uchami;;;;;;;x;;;;;;
PROV2694;Vanavara;Vanavara;Vanavara;;Vanavara;;;;;;;x;;;;;;
PROV2695;Mukhtuya;Mukhtuya;Mukhtuya;;Mukhtuya;;;;;;;x;;;;;;
PROV2696;Aldan;Aldan;Aldan;;Aldan;;;;;;;x;;;;;;
PROV2697;Magdagachi;Magdagachi;Magdagachi;;Magdagachi;;;;;;;x;;;;;;
PROV2698;Slavgorod;Slavgorod;Slavgorod;;Slavgorod;;;;;;;x;;;;;;
PROV2699;Izhma;Izhma;Izhma;;Izhma;;;;;;;x;;;;;;
PROV2700;Usogorsk;Usogorsk;Usogorsk;;Usogorsk;;;;;;;x;;;;;;
PROV2701;Surinda;Surinda;Surinda;;Surinda;;;;;;;x;;;;;;
PROV2702;Aralsk;Aralsk;Aralsk;;Aralsk;;;;;;;x;;;;;;
PROV2703;Jan Mayen;;;;;;;;;;;;;
PROV2704;Guangzhouwan;;;;;;;;;;;;;
